REGゲーム数,REG枚数,ATゲーム数,AT枚数,朝イチ,スルー回数,前回当選ゲーム数,前回獲得枚数,前回差枚数,前回連荘数,前回種別
99,0,179,517,0,0,0,0,0,0,0
323,0,79,238,0,0,0,0,0,0,0
226,0,101,294,0,0,0,0,0,0,0
165,0,246,707,0,0,0,0,0,0,0
139,0,56,163,0,0,0,0,0,0,0
227,0,65,184,0,0,0,0,0,0,0
269,0,22,60,0,0,0,0,0,0,0
302,0,0,0,0,0,0,0,0,0,0
452,0,111,328,0,0,0,0,0,0,0
634,0,0,0,0,0,0,0,0,0,0
267,0,90,256,0,0,0,0,0,0,0
99,0,131,374,0,0,0,0,0,0,0
358,0,0,0,0,0,0,0,0,0,0
595,0,83,237,0,0,0,0,0,0,0
575,0,0,0,0,0,0,0,0,0,0
209,0,82,242,0,0,0,0,0,0,0
69,0,172,503,0,0,0,0,0,0,0
83,0,0,0,0,0,0,0,0,0,0
112,0,91,256,0,0,0,0,0,0,0
97,0,83,238,0,0,0,0,0,0,0
471,0,0,0,0,0,0,0,0,0,0
587,0,43,120,0,0,0,0,0,0,0
140,0,0,0,0,0,0,0,0,0,0
78,0,83,240,0,0,0,0,0,0,0
180,0,0,0,0,0,0,0,0,0,0
144,0,76,213,0,0,0,0,0,0,0
262,0,141,407,0,0,0,0,0,0,0
71,0,0,0,0,0,0,0,0,0,0
239,0,87,257,0,0,0,0,0,0,0
457,0,19,53,0,0,0,0,0,0,0
103,0,47,135,0,0,0,0,0,0,0
133,0,124,365,0,0,0,0,0,0,0
249,0,92,275,0,0,0,0,0,0,0
98,0,0,0,0,0,0,0,0,0,0
163,0,0,0,0,0,0,0,0,0,0
279,0,145,421,0,0,0,0,0,0,0
96,0,226,658,0,0,0,0,0,0,0
369,0,0,0,0,0,0,0,0,0,0
369,0,207,601,0,0,0,0,0,0,0
281,0,0,0,0,0,0,0,0,0,0
230,0,257,756,0,0,0,0,0,0,0
655,0,517,1504,0,0,0,0,0,0,0
137,0,12,32,0,0,0,0,0,0,0
97,0,118,349,0,0,0,0,0,0,0
76,0,21,59,0,0,0,0,0,0,0
132,0,252,741,0,0,0,0,0,0,0
40,0,113,323,0,0,0,0,0,0,0
285,0,144,428,0,0,0,0,0,0,0
91,0,2045,5805,0,0,0,0,0,0,0
303,0,1057,2997,0,0,0,0,0,0,0
287,0,83,248,0,0,0,0,0,0,0
601,0,87,262,0,0,0,0,0,0,0
351,0,1129,3255,0,0,0,0,0,0,0
324,0,0,0,0,0,0,0,0,0,0
116,0,2057,5932,0,0,0,0,0,0,0
98,0,0,0,0,0,0,0,0,0,0
170,0,22,61,0,0,0,0,0,0,0
97,0,19,51,0,0,0,0,0,0,0
286,0,0,0,0,0,0,0,0,0,0
467,0,92,276,0,0,0,0,0,0,0
351,0,0,0,0,0,0,0,0,0,0
402,0,161,472,0,0,0,0,0,0,0
435,0,0,0,0,0,0,0,0,0,0
166,0,0,0,0,0,0,0,0,0,0
88,0,0,0,0,0,0,0,0,0,0
171,0,17,46,0,0,0,0,0,0,0
99,0,167,485,0,0,0,0,0,0,0
99,0,17,46,0,0,0,0,0,0,0
131,0,0,0,0,0,0,0,0,0,0
334,0,354,1033,0,0,0,0,0,0,0
79,0,0,0,0,0,0,0,0,0,0
265,0,0,0,0,0,0,0,0,0,0
782,0,453,1317,0,0,0,0,0,0,0
81,0,177,512,0,0,0,0,0,0,0
429,0,21,58,0,0,0,0,0,0,0
184,0,0,0,0,0,0,0,0,0,0
569,0,121,358,0,0,0,0,0,0,0
477,0,0,0,0,0,0,0,0,0,0
779,0,131,387,0,0,0,0,0,0,0
146,0,0,0,0,0,0,0,0,0,0
548,0,109,310,0,0,0,0,0,0,0
289,0,33,89,0,0,0,0,0,0,0
258,0,203,594,0,0,0,0,0,0,0
165,0,216,630,0,0,0,0,0,0,0
491,0,125,367,0,0,0,0,0,0,0
778,0,200,575,0,0,0,0,0,0,0
64,0,187,550,0,0,0,0,0,0,0
778,0,0,0,0,0,0,0,0,0,0
187,0,0,0,0,0,0,0,0,0,0
319,0,127,375,0,0,0,0,0,0,0
778,0,0,0,0,0,0,0,0,0,0
205,0,56,164,0,0,0,0,0,0,0
415,0,0,0,0,0,0,0,0,0,0
192,0,0,0,0,0,0,0,0,0,0
148,0,79,238,0,0,0,0,0,0,0
70,0,96,278,0,0,0,0,0,0,0
55,0,166,471,0,0,0,0,0,0,0
221,0,215,628,0,0,0,0,0,0,0
304,0,0,0,0,0,0,0,0,0,0
134,0,44,127,0,0,0,0,0,0,0
573,0,364,1055,0,0,0,0,0,0,0
453,0,68,195,0,0,0,0,0,0,0
566,0,137,402,0,0,0,0,0,0,0
778,0,24,67,0,0,0,0,0,0,0
77,0,46,126,0,0,0,0,0,0,0
752,0,58,168,0,0,0,0,0,0,0
151,0,212,621,0,0,0,0,0,0,0
343,0,167,485,0,0,0,0,0,0,0
670,0,134,395,0,0,0,0,0,0,0
98,0,88,253,0,0,0,0,0,0,0
97,0,91,262,0,0,0,0,0,0,0
313,0,237,703,0,0,0,0,0,0,0
77,0,110,320,0,0,0,0,0,0,0
127,0,0,0,0,0,0,0,0,0,0
260,0,138,410,0,0,0,0,0,0,0
143,0,0,0,0,0,0,0,0,0,0
333,0,121,358,0,0,0,0,0,0,0
654,0,265,780,0,0,0,0,0,0,0
251,0,55,161,0,0,0,0,0,0,0
150,0,233,680,0,0,0,0,0,0,0
166,0,0,0,0,0,0,0,0,0,0
355,0,0,0,0,0,0,0,0,0,0
498,0,0,0,0,0,0,0,0,0,0
36,0,0,0,0,0,0,0,0,0,0
66,0,311,931,0,0,0,0,0,0,0
42,0,162,480,0,0,0,0,0,0,0
460,0,0,0,0,0,0,0,0,0,0
134,0,1326,3874,0,0,0,0,0,0,0
61,0,89,261,0,0,0,0,0,0,0
290,0,204,604,0,0,0,0,0,0,0
147,0,199,578,0,0,0,0,0,0,0
557,0,192,562,0,0,0,0,0,0,0
85,0,0,0,0,0,0,0,0,0,0
264,0,0,0,0,0,0,0,0,0,0
737,0,371,1081,0,0,0,0,0,0,0
778,0,0,0,0,0,0,0,0,0,0
235,0,0,0,0,0,0,0,0,0,0
271,0,109,323,0,0,0,0,0,0,0
779,0,88,260,0,0,0,0,0,0,0
652,0,0,0,0,0,0,0,0,0,0
102,0,176,521,0,0,0,0,0,0,0
778,0,0,0,0,0,0,0,0,0,0
170,0,0,0,0,0,0,0,0,0,0
336,0,85,255,0,0,0,0,0,0,0
752,0,178,524,0,0,0,0,0,0,0
81,0,0,0,0,0,0,0,0,0,0
148,0,959,2817,0,0,0,0,0,0,0
126,0,0,0,0,0,0,0,0,0,0
720,0,239,710,0,0,0,0,0,0,0
282,0,0,0,0,0,0,0,0,0,0
421,0,68,195,0,0,0,0,0,0,0
95,0,203,603,0,0,0,0,0,0,0
46,0,53,154,0,0,0,0,0,0,0
619,0,614,1805,0,0,0,0,0,0,0
263,0,52,151,0,0,0,0,0,0,0
755,0,84,253,0,0,0,0,0,0,0
77,0,0,0,0,0,0,0,0,0,0
217,0,118,339,0,0,0,0,0,0,0
191,0,87,260,0,0,0,0,0,0,0
227,0,77,221,0,0,0,0,0,0,0
438,0,20,56,0,0,0,0,0,0,0
270,0,17,47,0,0,0,0,0,0,0
99,0,299,886,0,0,0,0,0,0,0
88,0,195,579,0,0,0,0,0,0,0
213,0,89,263,0,0,0,0,0,0,0
217,0,747,2189,0,0,0,0,0,0,0
578,0,18,48,0,0,0,0,0,0,0
663,0,16,43,0,0,0,0,0,0,0
752,0,86,258,0,0,0,0,0,0,0
752,0,87,261,0,0,0,0,0,0,0
97,0,87,262,0,0,0,0,0,0,0
597,0,199,584,0,0,0,0,0,0,0
551,0,50,144,0,0,0,0,0,0,0
222,0,0,0,0,0,0,0,0,0,0
486,0,159,472,0,0,0,0,0,0,0
348,0,0,0,0,0,0,0,0,0,0
220,0,97,286,0,0,0,0,0,0,0
95,0,54,156,0,0,0,0,0,0,0
58,0,118,353,0,0,0,0,0,0,0
173,0,480,1389,0,0,0,0,0,0,0
229,0,120,356,0,0,0,0,0,0,0
280,0,0,0,0,0,0,0,0,0,0
202,0,198,588,0,0,0,0,0,0,0
337,0,86,253,0,0,0,0,0,0,0
97,0,0,0,0,0,0,0,0,0,0
387,0,0,0,0,0,0,0,0,0,0
270,0,179,537,0,0,0,0,0,0,0
203,0,238,694,0,0,0,0,0,0,0
263,0,212,630,0,0,0,0,0,0,0
61,0,223,657,0,0,0,0,0,0,0
63,0,69,201,0,0,0,0,0,0,0
89,0,0,0,0,0,0,0,0,0,0
363,0,266,793,0,0,0,0,0,0,0
779,0,0,0,0,0,0,0,0,0,0
336,0,282,836,0,0,0,0,0,0,0
108,0,22,61,0,0,0,0,0,0,0
95,0,225,666,0,0,0,0,0,0,0
41,0,170,500,0,0,0,0,0,0,0
99,0,41,120,0,0,0,0,0,0,0
96,0,43,118,0,0,0,0,0,0,0
314,0,0,0,0,0,0,0,0,0,0
159,0,45,129,0,0,0,0,0,0,0
189,0,334,977,0,0,0,0,0,0,0
94,0,218,647,0,0,0,0,0,0,0
165,0,68,200,0,0,0,0,0,0,0
210,0,125,363,0,0,0,0,0,0,0
252,0,0,0,0,0,0,0,0,0,0
780,0,0,0,0,0,0,0,0,0,0
112,0,0,0,0,0,0,0,0,0,0
144,0,267,795,0,0,0,0,0,0,0
97,0,106,318,0,0,0,0,0,0,0
63,0,207,611,0,0,0,0,0,0,0
623,0,0,0,0,0,0,0,0,0,0
396,0,186,543,0,0,0,0,0,0,0
240,0,103,304,0,0,0,0,0,0,0
376,0,0,0,0,0,0,0,0,0,0
347,0,174,506,0,0,0,0,0,0,0
100,0,104,309,0,0,0,0,0,0,0
323,0,110,329,0,0,0,0,0,0,0
99,0,172,506,0,0,0,0,0,0,0
80,0,0,0,0,0,0,0,0,0,0
320,0,114,327,0,0,0,0,0,0,0
339,0,49,138,0,0,0,0,0,0,0
252,0,0,0,0,0,0,0,0,0,0
677,0,0,0,0,0,0,0,0,0,0
224,0,0,0,0,0,0,0,0,0,0
132,0,148,439,0,0,0,0,0,0,0
781,0,0,0,0,0,0,0,0,0,0
88,0,22,62,0,0,0,0,0,0,0
339,0,22,62,0,0,0,0,0,0,0
132,0,0,0,0,0,0,0,0,0,0
128,0,0,0,0,0,0,0,0,0,0
60,0,299,859,0,0,0,0,0,0,0
779,0,71,201,0,0,0,0,0,0,0
781,0,19,51,0,0,0,0,0,0,0
242,0,0,0,0,0,0,0,0,0,0
477,0,0,0,0,0,0,0,0,0,0
35,0,84,253,0,0,0,0,0,0,0
537,0,0,0,0,0,0,0,0,0,0
217,0,1579,4580,0,0,0,0,0,0,0
290,0,0,0,0,0,0,0,0,0,0
780,0,0,0,0,0,0,0,0,0,0
216,0,124,366,0,0,0,0,0,0,0
558,0,0,0,0,0,0,0,0,0,0
726,0,89,267,0,0,0,0,0,0,0
453,0,55,160,0,0,0,0,0,0,0
273,0,79,231,0,0,0,0,0,0,0
96,0,181,530,0,0,0,0,0,0,0
779,0,0,0,0,0,0,0,0,0,0
218,0,88,258,0,0,0,0,0,0,0
552,0,20,56,0,0,0,0,0,0,0
335,0,86,247,0,0,0,0,0,0,0
267,0,0,0,0,0,0,0,0,0,0
546,0,0,0,0,0,0,0,0,0,0
213,0,0,0,0,0,0,0,0,0,0
259,0,369,1083,0,0,0,0,0,0,0
99,0,208,615,0,0,0,0,0,0,0
172,0,149,425,0,0,0,0,0,0,0
253,0,206,596,0,0,0,0,0,0,0
483,0,148,425,0,0,0,0,0,0,0
398,0,0,0,0,0,0,0,0,0,0
318,0,20,54,0,0,0,0,0,0,0
711,0,0,0,0,0,0,0,0,0,0
42,0,137,408,0,0,0,0,0,0,0
780,0,169,488,0,0,0,0,0,0,0
745,0,0,0,0,0,0,0,0,0,0
99,0,0,0,0,0,0,0,0,0,0
442,0,185,542,0,0,0,0,0,0,0
255,0,14,36,0,0,0,0,0,0,0
98,0,69,196,0,0,0,0,0,0,0
148,0,0,0,0,0,0,0,0,0,0
498,0,103,295,0,0,0,0,0,0,0
494,0,244,713,0,0,0,0,0,0,0
415,0,0,0,0,0,0,0,0,0,0
390,0,11,28,0,0,0,0,0,0,0
329,0,228,656,0,0,0,0,0,0,0
287,0,18,48,0,0,0,0,0,0,0
83,0,14,37,0,0,0,0,0,0,0
82,0,117,347,0,0,0,0,0,0,0
149,0,0,0,0,0,0,0,0,0,0
292,0,136,401,0,0,0,0,0,0,0
143,0,45,129,0,0,0,0,0,0,0
289,0,180,526,0,0,0,0,0,0,0
241,0,0,0,0,0,0,0,0,0,0
283,0,0,0,0,0,0,0,0,0,0
186,0,175,511,0,0,0,0,0,0,0
96,0,0,0,0,0,0,0,0,0,0
53,0,0,0,0,0,0,0,0,0,0
692,0,110,313,0,0,0,0,0,0,0
94,0,80,228,0,0,0,0,0,0,0
96,0,0,0,0,0,0,0,0,0,0
40,0,83,239,0,0,0,0,0,0,0
300,0,101,300,0,0,0,0,0,0,0
133,0,1118,3181,0,0,0,0,0,0,0
158,0,721,2073,0,0,0,0,0,0,0
99,0,286,834,0,0,0,0,0,0,0
63,0,60,170,0,0,0,0,0,0,0
436,0,159,455,0,0,0,0,0,0,0
99,0,173,500,0,0,0,0,0,0,0
105,0,85,250,0,0,0,0,0,0,0
35,0,0,0,0,0,0,0,0,0,0
180,0,0,0,0,0,0,0,0,0,0
283,0,0,0,0,0,0,0,0,0,0
257,0,126,371,0,0,0,0,0,0,0
161,0,85,245,0,0,0,0,0,0,0
97,0,191,556,0,0,0,0,0,0,0
242,0,83,237,0,0,0,0,0,0,0
454,0,0,0,0,0,0,0,0,0,0
65,0,19,52,0,0,0,0,0,0,0
157,0,345,1000,0,0,0,0,0,0,0
226,0,217,620,0,0,0,0,0,0,0
778,0,102,296,0,0,0,0,0,0,0
778,0,0,0,0,0,0,0,0,0,0
461,0,55,160,0,0,0,0,0,0,0
513,0,0,0,0,0,0,0,0,0,0
240,0,83,248,0,0,0,0,0,0,0
683,0,0,0,0,0,0,0,0,0,0
70,0,348,1019,0,0,0,0,0,0,0
161,0,0,0,0,0,0,0,0,0,0
316,0,110,319,0,0,0,0,0,0,0
778,0,79,227,0,0,0,0,0,0,0
778,0,108,314,0,0,0,0,0,0,0
108,0,146,424,0,0,0,0,0,0,0
524,0,0,0,0,0,0,0,0,0,0
759,0,164,482,0,0,0,0,0,0,0
76,0,120,344,0,0,0,0,0,0,0
307,0,0,0,0,0,0,0,0,0,0
13,0,50,146,0,0,0,0,0,0,0
349,0,18,50,0,0,0,0,0,0,0
113,0,1429,4086,0,0,0,0,0,0,0
95,0,162,471,0,0,0,0,0,0,0
70,0,129,369,0,0,0,0,0,0,0
348,0,0,0,0,0,0,0,0,0,0
106,0,14,37,0,0,0,0,0,0,0
752,0,121,357,0,0,0,0,0,0,0
559,0,65,185,0,0,0,0,0,0,0
47,0,56,162,0,0,0,0,0,0,0
43,0,90,265,0,0,0,0,0,0,0
97,0,0,0,0,0,0,0,0,0,0
656,0,105,310,0,0,0,0,0,0,0
99,0,144,426,0,0,0,0,0,0,0
42,0,111,325,0,0,0,0,0,0,0
98,0,320,929,0,0,0,0,0,0,0
96,0,158,460,0,0,0,0,0,0,0
338,0,115,325,0,0,0,0,0,0,0
51,0,0,0,0,0,0,0,0,0,0
652,0,0,0,0,0,0,0,0,0,0
177,0,0,0,0,0,0,0,0,0,0
158,0,0,0,0,0,0,0,0,0,0
248,0,81,242,0,0,0,0,0,0,0
323,0,0,0,0,0,0,0,0,0,0
87,0,0,0,0,0,0,0,0,0,0
349,0,314,914,0,0,0,0,0,0,0
243,0,0,0,0,0,0,0,0,0,0
153,0,246,719,0,0,0,0,0,0,0
477,0,137,396,0,0,0,0,0,0,0
258,0,0,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0,0,0,0
64,0,0,0,0,0,0,0,0,0,0
663,0,49,141,0,0,0,0,0,0,0
139,0,86,254,0,0,0,0,0,0,0
753,0,184,536,0,0,0,0,0,0,0
171,0,81,234,0,0,0,0,0,0,0
36,0,113,330,0,0,0,0,0,0,0
778,0,234,677,0,0,0,0,0,0,0
356,0,53,155,0,0,0,0,0,0,0
462,0,85,244,0,0,0,0,0,0,0
96,0,10,25,0,0,0,0,0,0,0
442,0,0,0,0,0,0,0,0,0,0
311,0,192,569,0,0,0,0,0,0,0
227,0,281,808,0,0,0,0,0,0,0
166,0,0,0,0,0,0,0,0,0,0
778,0,19,53,0,0,0,0,0,0,0
752,0,76,227,0,0,0,0,0,0,0
135,0,158,457,0,0,0,0,0,0,0
463,0,0,0,0,0,0,0,0,0,0
470,0,0,0,0,0,0,0,0,0,0
164,0,0,0,0,0,0,0,0,0,0
188,0,218,647,0,0,0,0,0,0,0
249,0,0,0,0,0,0,0,0,0,0
320,0,0,0,0,0,0,0,0,0,0
397,0,229,663,0,0,0,0,0,0,0
100,0,135,390,0,0,0,0,0,0,0
156,0,0,0,0,0,0,0,0,0,0
121,0,148,437,0,0,0,0,0,0,0
778,0,19,51,0,0,0,0,0,0,0
99,0,274,788,0,0,0,0,0,0,0
109,0,0,0,0,0,0,0,0,0,0
444,0,582,1631,0,0,0,0,0,0,0
657,0,244,706,0,0,0,0,0,0,0
547,0,0,0,0,0,0,0,0,0,0
76,0,0,0,0,0,0,0,0,0,0
365,0,362,1052,0,0,0,0,0,0,0
313,0,141,408,0,0,0,0,0,0,0
59,0,0,0,0,0,0,0,0,0,0
556,0,0,0,0,0,0,0,0,0,0
669,0,613,1766,0,0,0,0,0,0,0
99,0,0,0,0,0,0,0,0,0,0
778,0,0,0,0,0,0,0,0,0,0
72,0,0,0,0,0,0,0,0,0,0
13,0,217,633,0,0,0,0,0,0,0
38,0,80,240,0,0,0,0,0,0,0
96,0,150,432,0,0,0,0,0,0,0
762,0,153,441,0,0,0,0,0,0,0
149,0,0,0,0,0,0,0,0,0,0
55,0,28,80,0,0,0,0,0,0,0
382,0,37,99,0,0,0,0,0,0,0
538,0,0,0,0,0,0,0,0,0,0
36,0,22,61,0,0,0,0,0,0,0
69,0,0,0,0,0,0,0,0,0,0
654,0,0,0,0,0,0,0,0,0,0
31,0,297,872,0,0,0,0,0,0,0
240,0,0,0,0,0,0,0,0,0,0
778,0,186,542,0,0,0,0,0,0,0
239,0,433,1262,0,0,0,0,0,0,0
96,0,76,227,0,0,0,0,0,0,0
370,0,787,2266,0,0,0,0,0,0,0
96,0,0,0,0,0,0,0,0,0,0
331,0,0,0,0,0,0,0,0,0,0
736,0,0,0,0,0,0,0,0,0,0
122,0,162,477,0,0,0,0,0,0,0
208,0,0,0,0,0,0,0,0,0,0
290,0,126,362,0,0,0,0,0,0,0
232,0,98,277,0,0,0,0,0,0,0
256,0,0,0,0,0,0,0,0,0,0
264,0,0,0,0,0,0,0,0,0,0
260,0,0,0,0,0,0,0,0,0,0
505,0,113,333,0,0,0,0,0,0,0
709,0,106,303,0,0,0,0,0,0,0
178,0,66,188,0,0,0,0,0,0,0
274,0,299,874,0,0,0,0,0,0,0
486,0,0,0,0,0,0,0,0,0,0
150,0,14,38,0,0,0,0,0,0,0
224,0,57,167,0,0,0,0,0,0,0
558,0,65,184,0,0,0,0,0,0,0
40,0,0,0,0,0,0,0,0,0,0
41,0,22,62,0,0,0,0,0,0,0
754,0,93,280,0,0,0,0,0,0,0
294,0,0,0,0,0,0,0,0,0,0
71,0,112,327,0,0,0,0,0,0,0
748,0,337,972,0,0,0,0,0,0,0
428,0,169,485,0,0,0,0,0,0,0
226,0,286,832,0,0,0,0,0,0,0
239,0,219,632,0,0,0,0,0,0,0
143,0,0,0,0,0,0,0,0,0,0
332,0,118,344,0,0,0,0,0,0,0
95,0,184,533,0,0,0,0,0,0,0
74,0,265,753,0,0,0,0,0,0,0
605,0,217,632,0,0,0,0,0,0,0
45,0,127,374,0,0,0,0,0,0,0
48,0,114,331,0,0,0,0,0,0,0
275,0,0,0,0,0,0,0,0,0,0
74,0,0,0,0,0,0,0,0,0,0
546,0,0,0,0,0,0,0,0,0,0
322,0,124,350,0,0,0,0,0,0,0
95,0,82,240,0,0,0,0,0,0,0
253,0,276,810,0,0,0,0,0,0,0
580,0,177,513,0,0,0,0,0,0,0
778,0,96,272,0,0,0,0,0,0,0
95,0,83,238,0,0,0,0,0,0,0
378,0,0,0,0,0,0,0,0,0,0
748,0,0,0,0,0,0,0,0,0,0
158,0,174,511,0,0,0,0,0,0,0
313,0,1411,4039,0,0,0,0,0,0,0
498,0,144,420,0,0,0,0,0,0,0
61,0,0,0,0,0,0,0,0,0,0
779,0,24,67,0,0,0,0,0,0,0
752,0,88,264,0,0,0,0,0,0,0
89,0,80,240,0,0,0,0,0,0,0
98,0,0,0,0,0,0,0,0,0,0
239,0,25,71,0,0,0,0,0,0,0
97,0,0,0,0,0,0,0,0,0,0
93,0,0,0,0,0,0,0,0,0,0
564,0,325,953,0,0,0,0,0,0,0
95,0,76,218,0,0,0,0,0,0,0
99,0,16,44,0,0,0,0,0,0,0
97,0,230,678,0,0,0,0,0,0,0
97,0,81,238,0,0,0,0,0,0,0
46,0,210,621,0,0,0,0,0,0,0
48,0,195,566,0,0,0,0,0,0,0
315,0,78,226,0,0,0,0,0,0,0
97,0,18,50,0,0,0,0,0,0,0
321,0,0,0,0,0,0,0,0,0,0
433,0,85,255,0,0,0,0,0,0,0
422,0,53,154,0,0,0,0,0,0,0
36,0,14,36,0,0,0,0,0,0,0
313,0,0,0,0,0,0,0,0,0,0
130,0,39,106,0,0,0,0,0,0,0
96,0,244,698,0,0,0,0,0,0,0
287,0,0,0,0,0,0,0,0,0,0
778,0,278,809,0,0,0,0,0,0,0
614,0,0,0,0,0,0,0,0,0,0
163,0,181,526,0,0,0,0,0,0,0
783,0,85,246,0,0,0,0,0,0,0
778,0,0,0,0,0,0,0,0,0,0
505,0,602,1730,0,0,0,0,0,0,0
150,0,0,0,0,0,0,0,0,0,0
778,0,0,0,0,0,0,0,0,0,0
124,0,52,151,0,0,0,0,0,0,0
582,0,50,145,0,0,0,0,0,0,0
53,0,76,216,0,0,0,0,0,0,0
512,0,0,0,0,0,0,0,0,0,0
771,0,80,241,0,0,0,0,0,0,0
208,0,87,256,0,0,0,0,0,0,0
47,0,0,0,0,0,0,0,0,0,0
354,0,766,2208,0,0,0,0,0,0,0
97,0,0,0,0,0,0,0,0,0,0
455,0,0,0,0,0,0,0,0,0,0
733,0,133,396,0,0,0,0,0,0,0
96,0,153,447,0,0,0,0,0,0,0
96,0,0,0,0,0,0,0,0,0,0
97,0,0,0,0,0,0,0,0,0,0
383,0,267,781,0,0,0,0,0,0,0
261,0,0,0,0,0,0,0,0,0,0
409,0,0,0,0,0,0,0,0,0,0
407,0,82,235,0,0,0,0,0,0,0
509,0,152,440,0,0,0,0,0,0,0
148,0,0,0,0,0,0,0,0,0,0
122,0,0,0,0,0,0,0,0,0,0
780,0,201,592,0,0,0,0,0,0,0
99,0,189,551,0,0,0,0,0,0,0
95,0,0,0,0,0,0,0,0,0,0
250,0,48,139,0,0,0,0,0,0,0
42,0,0,0,0,0,0,0,0,0,0
207,0,0,0,0,0,0,0,0,0,0
463,0,218,627,0,0,0,0,0,0,0
241,0,303,887,0,0,0,0,0,0,0
273,0,0,0,0,0,0,0,0,0,0
87,0,127,364,0,0,0,0,0,0,0
249,0,1903,5411,0,0,0,0,0,0,0
417,0,0,0,0,0,0,0,0,0,0
778,0,0,0,0,0,0,0,0,0,0
89,0,114,336,0,0,0,0,0,0,0
95,0,150,434,0,0,0,0,0,0,0
502,0,88,248,0,0,0,0,0,0,0
778,0,409,1183,0,0,0,0,0,0,0
96,0,185,533,0,0,0,0,0,0,0
97,0,339,991,0,0,0,0,0,0,0
539,0,88,248,0,0,0,0,0,0,0
95,0,114,332,0,0,0,0,0,0,0
302,0,21,57,0,0,0,0,0,0,0
40,0,0,0,0,0,0,0,0,0,0
585,0,0,0,0,0,0,0,0,0,0
56,0,55,160,0,0,0,0,0,0,0
59,0,166,482,0,0,0,0,0,0,0
361,0,0,0,0,0,0,0,0,0,0
414,0,0,0,0,0,0,0,0,0,0
134,0,106,302,0,0,0,0,0,0,0
99,0,11,29,0,0,0,0,0,0,0
95,0,71,202,0,0,0,0,0,0,0
268,0,159,462,0,0,0,0,0,0,0
132,0,0,0,0,0,0,0,0,0,0
131,0,0,0,0,0,0,0,0,0,0
671,0,257,743,0,0,0,0,0,0,0
241,0,328,950,0,0,0,0,0,0,0
99,0,65,187,0,0,0,0,0,0,0
243,0,947,2696,0,0,0,0,0,0,0
183,0,61,172,0,0,0,0,0,0,0
311,0,170,492,0,0,0,0,0,0,0
460,0,172,489,0,0,0,0,0,0,0
436,0,80,230,0,0,0,0,0,0,0
80,0,28,80,0,0,0,0,0,0,0
96,0,1374,3932,0,0,0,0,0,0,0
245,0,15,39,0,0,0,0,0,0,0
347,0,0,0,0,0,0,0,0,0,0
327,0,398,1158,0,0,0,0,0,0,0
377,0,0,0,0,0,0,0,0,0,0
191,0,202,584,0,0,0,0,0,0,0
324,0,0,0,0,0,0,0,0,0,0
779,0,0,0,0,0,0,0,0,0,0
182,0,140,414,0,0,0,0,0,0,0
111,0,0,0,0,0,0,0,0,0,0
73,0,102,290,0,0,0,0,0,0,0
313,0,355,1028,0,0,0,0,0,0,0
779,0,84,251,0,0,0,0,0,0,0
753,0,159,464,0,0,0,0,0,0,0
99,0,86,259,0,0,0,0,0,0,0
717,0,0,0,0,0,0,0,0,0,0
36,0,87,260,0,0,0,0,0,0,0
97,0,105,307,0,0,0,0,0,0,0
195,0,108,313,0,0,0,0,0,0,0
567,0,0,0,0,0,0,0,0,0,0
716,0,112,330,0,0,0,0,0,0,0
99,0,346,1003,0,0,0,0,0,0,0
284,0,0,0,0,0,0,0,0,0,0
291,0,0,0,0,0,0,0,0,0,0
259,0,117,332,0,0,0,0,0,0,0
583,0,15,41,0,0,0,0,0,0,0
545,0,13,35,0,0,0,0,0,0,0
79,0,0,0,0,0,0,0,0,0,0
377,0,0,0,0,0,0,0,0,0,0
207,0,72,204,0,0,0,0,0,0,0
72,0,69,197,0,0,0,0,0,0,0
96,0,59,173,0,0,0,0,0,0,0
85,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0
292,0,0,0,0,0,0,0,0,0,0
59,0,51,143,0,0,0,0,0,0,0
248,0,161,451,0,0,0,0,0,0,0
354,0,0,0,0,0,0,0,0,0,0
266,0,112,328,0,0,0,0,0,0,0
359,0,0,0,0,0,0,0,0,0,0
189,0,0,0,0,0,0,0,0,0,0
737,0,320,942,0,0,0,0,0,0,0
91,0,19,52,0,0,0,0,0,0,0
96,0,55,159,0,0,0,0,0,0,0
109,0,21,57,0,0,0,0,0,0,0
99,0,80,230,0,0,0,0,0,0,0
330,0,103,292,0,0,0,0,0,0,0
766,0,0,0,0,0,0,0,0,0,0
65,0,82,236,0,0,0,0,0,0,0
313,0,117,348,0,0,0,0,0,0,0
188,0,0,0,0,0,0,0,0,0,0
34,0,85,250,0,0,0,0,0,0,0
275,0,0,0,0,0,0,0,0,0,0
478,0,82,245,0,0,0,0,0,0,0
348,0,0,0,0,0,0,0,0,0,0
161,0,0,0,0,0,0,0,0,0,0
245,0,89,266,0,0,0,0,0,0,0
37,0,150,427,0,0,0,0,0,0,0
99,0,81,244,0,0,0,0,0,0,0
63,0,0,0,0,0,0,0,0,0,0
233,0,51,148,0,0,0,0,0,0,0
97,0,0,0,0,0,0,0,0,0,0
94,0,50,145,0,0,0,0,0,0,0
73,0,0,0,0,0,0,0,0,0,0
566,0,163,468,0,0,0,0,0,0,0
216,0,109,318,0,0,0,0,0,0,0
303,0,239,689,0,0,0,0,0,0,0
297,0,186,533,0,0,0,0,0,0,0
